forum_url,subject_url,post_member_group,user_url,post_count,user_date_registered,user_location,post_user,subject_title,post_date,post_text,user_last_activity,forum_title,forum_text,subject_user
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/41101-no-puedo-ser-madre-ayuda,Junior Member,http://www.onmeda.es/foros/member/22615-antonia556,3,Ingreso: 18/11/16,,Antonia556,"No puedo ser madre, ayuda","03/05/17, 17:01:23","Re: No puedo ser madre, ayuda
Hola Querida Mecaluña, encantada de conocerte.Te lo digo siguiente cosa haz lo que siente tu corazón si te sientes feliz por emprezar el programa de la maternidad subrogada empiezalo y no pienses que va a pasar después, claro para mi sería importante saber de que el bebe va a estar en buenas manos es lo único de que me ocuparía si hablar de cancer.El resto no importa.Mira tuve cancer de los pulmones y me lo estaban diciendo que mi tiempo es limitado pero me operaron me quitaron un pulmon y por momento mi cuerpo esta limpio de los metastasis, pero claro yo entiendo de que cualquiera mañana me puede traer las noticias malas, pero a pesar de todo yo también me fui por la subrogación y hoy día no lo dudo ni un pelin! Por eso no importa cuanto nos queda de tiempo importa que harremos durante todo este tiempo que tenemos.
Alvara, que lástima que también tuviste que pasar malos tiempos y luchar contra tu enfermedad para después poder intentar ser madre, todo eso significa que podemos con todo y me alegro mucho que tu también pudiste. ¿Hace cuanto tiempo eres mamá?","Última Actividad: 03/05/17, 17:04:52",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Mecaluña
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/39921-embarazo,Junior Member,http://www.onmeda.es/foros/member/21477-maria-eugenia-perez-perez,1,Ingreso: 26/08/16,,Maria Eugenia Perez Perez,EMBARAZO,"28/08/16, 01:26:57","Hola doctor mi nombre es Maria Eugenia Perez Perez, disculpe es cierto que cuando eres una mujer irregular en tu periodo hay una probabilidad de no embarazarte? por que?","Última Actividad: 28/08/16, 16:08:09",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Maria Eugenia Perez Perez
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/41101-no-puedo-ser-madre-ayuda,Junior Member,http://www.onmeda.es/foros/member/23517-alvara,1,Ingreso: 05/01/17,,Alvara,"No puedo ser madre, ayuda","05/01/17, 22:43:27","Re: No puedo ser madre, ayuda
Hola Querida Alvara, encantada de conocerte.Te lo digo siguiente cosa haz lo que siente tu corazón si te sientes feliz por emprezar el programa de la maternidad subrogada empiezalo y no pienses que va a pasar después, claro para mi sería importante saber de que el bebe va a estar en buenas manos es lo único de que me ocuparía si hablar de cancer.El resto no importa.Mira tuve cancer de los pulmones y me lo estaban diciendo que mi tiempo es limitado pero me operaron me quitaron un pulmon y por momento mi cuerpo esta limpio de los metastasis, pero claro yo entiendo de que cualquiera mañana me puede traer las noticias malas, pero a pesar de todo  yo también me fui por la subrogación y hoy día no lo dudo ni un pelin! Por eso no importa cuanto nos queda de tiempo importa que harremos durante todo este tiempo que tenemos.","Última Actividad: 07/01/17, 14:51:16",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Mecaluña
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/23931-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/13809-lamarta,9,Ingreso: 28/05/15,,LaMarta,Ovarios Poliquisticos,"11/06/15, 13:44:06","Re: Ovarios Poliquisticos
Hola, los ovarios poliquísticos pueden ser una causa de infertilidad.  ¿impiden completamente el embarazo? ¿Cuál es la opción para solucionar el problema y conseguir un embarazo natural? ¿Qué opiciones existen para las mujeres que quieresn un embarazo y tieen este problema?
Gracias","Última Actividad: 30/07/15, 10:41:49",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",katnis
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/23931-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,Ovarios Poliquisticos,"11/06/15, 20:37:21","Re: Ovarios Poliquisticos
La enfermedad de los ovarios poliquísticos se define, entre otras cosas, por la ausencia de ovulaciones espontáneas. Al no haber ovulación no hay embarazo. El hacer que los ovarios poliquísticos ovulen se puede conseguir en la mayoría de los casos, bien mediante Citrato de Clomifeno por vía oral, bien mediante gonadotropinas vía inyección. La ovulación se debe de monitorizar median te ecografias con el fín de programar las relaciones sexuales o las inseminaciones en el momento oportuno. Hay casos resistentes al tratamiento en cuyo situación se añaden otros tratamientos, como Metformina, corticoides e incluso cirugía sobre el ovario.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",katnis
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27817-dudas-sobre-embarazo-con-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,dudas sobre embarazo con ovarios poliquisticos,"23/07/15, 21:34:53","Re: dudas sobre embarazo con ovarios poliquisticos
Estimada Jenny: Para el diagnóstico de ovarios poliquisticos hacen falta al menos dos de los siguientes signos: 1. Una imagen ecográfica de poliquistosis ovárica. 2. Falta de ovulación. 3: Signos clínicos o analíticos de exceso de andróginos ováricos circulantes(Los signos clínicos mas comunes son exceso de vello y acné). La falta de ovulaciones es lo que determina la dificultad para quedarse embarazada, pero en realidad es lo mas fácil de tratar. Se recurre a inductores de la ovulación (Clomifeno, Metformina, Gonadotropinas...) y se resuelve el problema en la mayoría de casos. Esto debe de hacerse después de un estudio completo que incluye la permeabilidad de las trompas de Falopio y la normalidad del semen de la pareja. Suele conseguirse embarazo en la mayor parte de casos.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",jenny27
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27379-infertilidad-masculina,Junior Member,http://www.onmeda.es/foros/member/14797-esthel,9,Ingreso: 16/07/15,,Esthel,Infertilidad masculina,"16/07/15, 04:45:48",¿Qué es la  Eyaculación Precoz?,"Última Actividad: 18/07/15, 07:20:53",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Esthel
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27817-dudas-sobre-embarazo-con-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/18743-july,1,Ingreso: 12/02/16,,July,dudas sobre embarazo con ovarios poliquisticos,"12/02/16, 17:14:33","Re: dudas sobre embarazo con ovarios poliquisticos
Podré estar embarazada si tengo ovarios poliquisticos?
Hola mi nombre es July,
Hace dos años me diagnóstico el ginecólogo que padecía de ovarios poliquisticos,por exceso de Acné, periódo irregular  y vellos me recetó Diane 35 estos me dieron resultado, pero después del año y medio de uso me provocó dolor en mis pechos por lo que los dejé de tomar, desde Julio del año pasado, desde entonces e tenido relaciones con mi pareja sin protección, y no tuve ningún retraso, el 14 de Diciembre fue mi último periodo me duró lo normal 3 días y como siempre doloroso, pero éste mes de enero no me vino, y estoy esperando aún que me baje. ¿ Estaré embarazada?","Última Actividad: 14/02/16, 04:48:21",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",jenny27
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27379-infertilidad-masculina,Junior Member,http://www.onmeda.es/foros/member/14797-esthel,9,Ingreso: 16/07/15,,Esthel,Infertilidad masculina,"16/07/15, 04:47:56","Re: Infertilidad masculina
¿La eyaculación es solo es en los hombres?","Última Actividad: 18/07/15, 07:20:53",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Esthel
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/23931-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/19095-glowil,1,Ingreso: 04/03/16,Ubicación: colombia,glowil,Ovarios Poliquisticos,"04/03/16, 19:15:24","Re: Ovarios Poliquisticos
Hola tengo un niño de casi 8 años tengo 1 año a no me cuido,me cuidaba para reducir los ovarios poliquístico tome mucha metformina durante casi 7 años desde que me dijeron q tengo ovarios poliquístico quiero quedar embarazada tengo 3 meses q no me baja la menstruación y me hice 3 test embarazo uno salio positivo pues estaba las dos linea una mas clara q la otra y luego me hice dos mas y salieron negativo q puedo hacer para quedar embarazada","Última Actividad: 04/03/16, 19:24:24",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",katnis
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27379-infertilidad-masculina,Junior Member,http://www.onmeda.es/foros/member/13809-lamarta,9,Ingreso: 28/05/15,,LaMarta,Infertilidad masculina,"30/07/15, 10:36:15","Re: Infertilidad masculina
Hola,
¿la eyaculación precoz puede afectar a la fertilidad?
Gracias","Última Actividad: 30/07/15, 10:41:49",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Esthel
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27817-dudas-sobre-embarazo-con-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/14965-jenny27,2,Ingreso: 22/07/15,Ubicación: argentina,jenny27,dudas sobre embarazo con ovarios poliquisticos,"22/07/15, 22:09:31","Hola buenas tardes, mi nombre es jennifer soy de argentina. Le paso a comentar mi duda yo hace 8 meses que intento quedar embarazada y no quedo eh tenido retrasos pero jamas son de mas de 10 días. Hace poco fui al medico y detallandole los síntomas me dijo que lo mas probable es que tenga ovarios poliquisticos, aun no me hice los análisis de sangre. Me puse a leer mucho por internet y seguramente es lo que padezco. Actualmente tengo un atraso de 12 dias es posible un embarazo sin haber echo ningún tipo de tratamiento??  Padeciendo esta enfermedad quiere decir que jamas ovulo?? Porque yo puedo tener retrasos pero me viene cada mes sin falta o hasta dos veces en el mismo mes. Estoy preocupada y algo asustada quisiera ser mama y tengo miedo de ser estéril.
Desde ya muchas gracias por todo, quedo a la espera de su respuesta.
Saludos Jenny","Última Actividad: 22/07/15, 22:38:18",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",jenny27
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27379-infertilidad-masculina,Junior Member,http://www.onmeda.es/foros/member/16951-andreina88,4,Ingreso: 30/10/15,,Andreina88,Infertilidad masculina,"17/12/15, 14:07:08","Re: Infertilidad masculina
Hola a todos, pues tengo entendido que l
a eyaculación precoz es, cuando de una manera persistente, se produce la eyaculación y el orgasmo, antes o nada más penetrar y esto ocurre contra la voluntad del varón, muchas veces pues por incomodidad incluso pena no lo comentan con su medico. Saludos!","Última Actividad: 30/12/15, 16:01:25",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Esthel
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/28111-tratamiento-con-antidepresivos-e-infertilidad,Junior Member,http://www.onmeda.es/foros/member/175-lucia,20,Ingreso: 07/09/12,,Lucia,Tratamiento con antidepresivos e infertilidad,"27/07/15, 11:35:05","¿Pueden provocar los antidepresivos o benzodiacepinas infertilidad? Me han diagnosticado un trastorno de ansiedad y me han dicho que el tratamiento probablemente pueda ocasonarme problemas para tener hijos.
Gracias por su respuesta.","Última Actividad: 31/05/16, 14:02:36",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Lucia
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27911-¿ovulación-o-embarazo,Junior Member,http://www.onmeda.es/foros/member/14987-b09,1,Ingreso: 23/07/15,,B09,¿Ovulación o embarazo?,"23/07/15, 19:16:45","Buenoas. Hace un mes que dejé de usar Nuvaring. Durante la semana de descanso mantuve relaciones de riesgo y a los pocos días me bajó la regla, todo normal. Cuando tenía que ponerme de nuevo el anillo no lo puse. A la semana siguiente de quitarlo ya empecé a manchar, todos los días de diferentes maneras, hasta el día de hoy, a lo que se suma dolor en los pezones, cansancio, debilidad, algún vómito, etc. He realizado dos test de embarazo y los dos han dado negativo. Según el ciclo de Nuvaring, la regla tiene que venir dentro de cinco días. ¿Hay posibilidad de que esté embarazada o los cambios y síntomas que tengo se deben a la ovulación? He usado Nuvaring cuatro o cinco años. Gracias, un saludo","Última Actividad: 23/07/15, 19:16:49",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",B09
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27367-embarazo-con-otb-es-posible,Junior Member,http://www.onmeda.es/foros/member/14787-sakura,2,Ingreso: 16/07/15,,sakura,"embarazo con otb, es posible?","16/07/15, 01:01:53","Re: embarazo con otb, es posible?
tengo mucho miedo que sea ectopico.....","Última Actividad: 16/07/15, 01:06:04",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",sakura
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27367-embarazo-con-otb-es-posible,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,"embarazo con otb, es posible?","16/07/15, 21:35:28","Re: embarazo con otb, es posible?
No hay ningún procedimiento contraceptivo que sea eficaz al 100 por 100. La oclusión tubárica se encuentra entre los métodos que menos fallan, pero hay algún caso de recanalización espontánea de las trompas, en especial cuando la ligadura se efectúa después de una cesárea. Los síntomas que relatas parecen corresponder mas bien a un desarreglo hormonal. Todas las mujeres padecen alguno de estos episodios a lo largo de su vida y se resuelven, en general, solos.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",sakura
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/34963-¿cuándo-dejar-de-tomarlas,Junior Member,http://www.onmeda.es/foros/member/18211-pepap,1,Ingreso: 14/01/16,,pepap,¿Cuándo dejar de tomarlas?,"14/01/16, 11:18:52","Llevo varios años tomando lavonorgestrel diario. Aún no quiero quedarme embarazada, pero, ¿con cuánto tiempo de antelación me recomendarían dejarlas? por irme haciendo a la idea...
Un saludo","Última Actividad: 14/01/16, 11:18:55",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",pepap
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/25477-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,Ovarios poliquisticos,"08/06/15, 21:11:36","Re: Ovarios poliquisticos
Cuando en una mujer en edad reproductiva falta la regla hablamos de AMENORREA SECUNDARIA. Se trata de algo patológico que se debe de tratar tras averiguar su causa. Es muy difícil que haya un embarazo en estas circunstancias y, casi siempre, se necesita un tratamiento para inducir la ovulación. Hágase un test de embarazo y si es negativo acuda al especialista.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Frankandy
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/25477-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/13981-frankandy,1,Ingreso: 05/06/15,,Frankandy,Ovarios poliquisticos,"05/06/15, 21:59:55","Hace cinco meses no tengo mi regla y estoy casada, no he utilizado ningún método anticonceptivo. Aun así puedo quedar embarazada? últimamente no me he sentido bien, me duelen mis pechos y me da mucho sueño, ayuda si.","Última Actividad: 06/06/15, 00:42:26",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Frankandy
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/25477-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,Ovarios poliquisticos,"14/07/15, 20:46:04","Re: Ovarios poliquisticos
La enfermedad de los ovarios poliquísticos es de tipo metabólico general e incluye un trastorno del metabolismo de la glucosa caracterizado por una resistencia la insulina (la hormona que hace que las células del cuerpo humano aprovechen la glucosa de forma adecuada) En resumen, cuando hay ovarios poliquísticos se necesita una mayor producción de insulina para metabolizar la glucosa. Este exceso de insulina hace que se gane peso y que los ovarios produzcan mayor cantidad de hormonas precursoras de tipo masculino. Otra característica de los ovarios poliquísticos es la falta de ovulación; de ahí deriva la esterilidad. La Metformina es una medicación que favorece el metabolismo de la glucosa y disminuye las necesidades de insulina. Hay mejoría de la ovulación y se pueden producir embarazos.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Frankandy
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/25477-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/14599-valerii,1,Ingreso: 07/07/15,,Valerii,Ovarios poliquisticos,"07/07/15, 18:51:10","Re: Ovarios poliquisticos
Hace 6 meses me dieron un medicamento llamado metformina por 3 meses porque tengo ovarios poliquisticos y soy irregular, y hace  3 semanas tube una regla de desecho por 2 días y regularmente siempre me dura 5 dias... tengo 1 semana k siento cambio en mis senos y los tengo sensibleas... k puede star pasando ???","Última Actividad: 07/07/15, 19:39:41",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",Frankandy
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/27817-dudas-sobre-embarazo-con-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/18801-cgomez,1,Ingreso: 16/02/16,,cgomez,dudas sobre embarazo con ovarios poliquisticos,"16/02/16, 14:45:43","Re: dudas sobre embarazo con ovarios poliquisticos
Hola. Hace seis meses me detectaron ovarios poliquisticos y llevo este tiempo tomando anticonceptivos orales, este mestuve relaciones con proteccion el primer dia fertil de mi.ciclo, y tambien faltando dos días para que mee llegara la menstruacion tambien con protección, hoy llevo dos díass de retraso de mi período, puedo estar embarazada?  Me tomo las pastillas siempre, aunque puedo retrasarme en una hora como maximo.","Última Actividad: 16/02/16, 15:15:07",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",jenny27
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/26961-fertilidad,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,fertilidad,"08/07/15, 21:15:29","Re: fertilidad
No tiene nada que ver una cosa con la otra. Las píldoras del día siguiente no interrumpen la fertilidad de los meses siguientes. Si transcurren mas de seis meses intentando embarazo y no lo consigues deberás consultar con un especialista. Y no olvides que la fertilidad es cosa de dos.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",samantha
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/26961-fertilidad,Junior Member,http://www.onmeda.es/foros/member/14595-samantha,1,Ingreso: 07/07/15,,samantha,fertilidad,"07/07/15, 18:02:30",en los ultimos 6 mese he tomado 2 pastillas del dia siguiente y ahora me quiero embarazar y no puedo es por lo mimos?,"Última Actividad: 07/07/15, 18:46:07",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",samantha
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/26765-seminograma,Junior Member,http://www.onmeda.es/foros/member/13839-dr-juan-ordás,22,Ingreso: 29/05/15,,Dr. Juan Ordás,Seminograma,"05/07/15, 17:34:22","Re: Seminograma
El estudio del semen es la prueba que mas datos nos da sobre la fertilidad del varón. En el eyaculado se estudia el volumen, el pH, la concentración de espermatozoides, su movilidad y progresión y su anatomía (formas anormales y normales) así como la existencia de leucocitos que indique infección.Hay que obtener el semen mediante masturbación después de tres a cinco días de abstinencia sexual y entregarlo en el laboratorio dentro de la primera hora de recogido.","Última Actividad: 23/07/15, 21:35:32",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",pedro
http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad,http://www.onmeda.es/foros/embarazo-bebés-y-niños/fertilidad-e-infertilidad/26765-seminograma,Junior Member,http://www.onmeda.es/foros/member/1627-pedro,14,Ingreso: 24/07/13,,pedro,Seminograma,"03/07/15, 09:23:59","Hola, me han pedido un
seminograma
. ¿Qué datos se pueden obtener? ¿Cómo hay que realizarlo? ¿Es una prueba efectiva? Gracias","Última Actividad: 03/07/15, 09:24:18",Fertilidad e infertilidad,"Ser padre o madre es una de las decisiones más importantes en la vida de una persona. Sin embargo, a veces no es tan sencillo. ¿Tienes alguna pregunta sobre fertilidad? ¿Quieres información sobre las mejores técnicas de reproducción asistida?",pedro
